Goal,Assist,Dribble,Progr Regain ,Blocked Shot,Blocked Cross,Line Break,Pass into Oppo Box,Loss of Poss,Foul Won,Foul Conceded,Total Tackles,Tackle %,Clearances,Recoveries,Interceptions,Total Crosses,Total Long Passes,Total Forward Passes,Total Passes,Def Aerial %,Shots,SOT %,Pass %,Progr Pass %,total_distance_m,total_high_intensity_distance_m,high_intensity_events,total_sprint_distance_m,sprint_events,acceleration_events,deceleration_events,max_speed_kph,cluster,Player,Closest Player,Closest Statistics
0.2222222222222222,0.0,2.44444,60.33,0.222222,0.444444,3.33333,0.0,2.88889,0.444444,0.222222,2.66667,41.6667,3.77778,15.3333,11.5556,0.222222,1.77778,39.7778,55.1111,0.0,0.222222,100.0,73.39,65.24,8447.222848208847,174.91418229422055,28.685258964143426,261.76550024075283,20.0796812749004,35.49800796812749,40.51792828685259,23.249844120025635,6,james shanley,nico krempus,"['Assist', 'Def Aerial %', 'SOT %']"
0.0,0.0,1.76904,51.16,0.0,0.0,3.09582,1.54791,7.96069,0.22113,0.0,5.30713,70.8333,0.663391,8.40295,10.6143,0.44226,0.22113,39.14,50.1966,25.0,0.44226,50.0,70.93,65.73,9936.463242257649,146.17259228043267,27.4468085106383,109.84579295699648,8.936170212765958,37.340425531914896,51.70212765957447,21.02581803131104,6,zach syrett,sebastian slater,"['Assist', 'Foul Conceded', 'Goal']"
0.0,0.0,7.46341,58.18,0.658537,0.219512,2.85366,1.53659,14.0488,0.658537,0.0,6.80488,70.9677,3.07317,10.3171,13.8293,2.19512,0.219512,32.0488,41.9268,0.0,1.31707,33.33,64.92,56.46,9933.965051254036,310.713998026719,56.335877862595424,311.4316585266959,26.450381679389317,50.83969465648856,95.49618320610688,24.57475198173523,6,jacob travers,matt ferriero,"['Assist', 'Def Aerial %', 'Total Long Passes']"
0.0,0.0,0.978261,60.28,0.586957,0.0,2.34783,0.0,3.91304,0.586957,0.0,2.93478,86.6667,2.34783,16.2391,11.3478,0.195652,0.195652,41.6739,56.1522,0.0,0.0,0.0,70.73,63.55,9393.364786936349,253.1210962531608,43.056478405315616,346.03411477551015,26.91029900332226,62.19269102990033,95.08305647840533,24.54431439399719,3,ethan woo,declan walsh,"['Assist', 'Blocked Cross', 'Foul Conceded']"
0.13215859030837,0.2643171806167401,5.81498,56.67,0.0,0.0,3.30396,1.18943,12.1586,0.660793,0.132159,5.28634,70.0,1.71806,9.77974,6.0793,1.45374,0.660793,28.4141,36.8722,100.0,2.2467,23.53,59.86,52.27,10515.283121682118,577.0058949308197,83.20143884892087,369.4107095441477,30.107913669064747,49.85611510791367,106.51079136690647,24.85690224266052,0,santiago gallego,quinn smyth,"['Blocked Shot', 'Total Tackles', 'Foul Conceded']"
0.280811232449298,0.0,3.22933,52.46,0.140406,0.140406,3.51014,2.10608,8.56474,0.702028,0.280811,3.65055,61.5385,0.982839,10.8112,6.31825,1.40406,0.0,27.5195,42.4025,0.0,1.40406,70.0,74.17,64.8,9735.088677101838,309.3360909264178,42.8328611898017,78.05737274981568,10.453257790368273,37.73371104815864,63.48441926345609,23.00924653816224,6,charlie cutrell,pablo gronvold,"['Def Aerial %', 'Total Long Passes', 'Clearances']"
0.0,0.0,1.25794,64.38,0.457433,0.457433,7.20457,0.228717,4.34562,0.571792,0.0,6.28971,65.4545,5.03177,16.582,10.0635,0.0,0.800508,43.1131,55.2351,100.0,0.228717,100.0,73.29,68.23,9768.424957221025,363.2662782702698,54.33609958506224,120.6217566682774,11.950207468879668,45.933609958506224,65.53941908713692,23.49437417221069,1,cooper jones,nico krempus,"['Assist', 'Foul Conceded', 'Goal']"
0.0,0.0,0.560748,61.27,0.420561,0.280374,3.2243,0.0,5.3271,0.560748,0.0,4.34579,80.6452,2.66355,12.757,7.14953,0.140187,0.560748,28.0374,38.271,75.0,0.140187,0.0,71.79,64.22,9307.131330526743,337.5670138490477,51.60326086956522,160.89891594310862,14.429347826086955,43.04347826086957,86.08695652173914,24.23206803131104,3,jack ferriero,jack newton,"['Assist', 'Def Aerial %', 'Foul Conceded']"
0.0,0.0,1.72367,67.2,0.615595,0.123119,6.15595,0.123119,2.46238,0.738714,0.0,4.5554,81.0811,3.07798,13.7893,9.11081,0.0,0.861833,39.5212,51.0944,0.0,0.123119,100.0,75.18,69.51,8902.104289384026,191.5397385440357,30.0,71.47716299345558,7.68,34.8,46.56,22.47760799217224,1,nico krempus,james shanley,"['Assist', 'Def Aerial %', 'SOT %']"
0.6293706293706294,0.0,3.61888,54.29,0.0,0.0,0.314685,0.629371,10.8566,0.786713,0.629371,3.93357,56.0,0.944056,6.29371,4.72028,2.36014,0.0,8.4965,16.993,0.0,1.73077,54.55,68.52,51.85,9933.654053813902,651.5719320551207,98.38709677419357,530.5726120480787,38.70967741935484,78.06451612903226,110.96774193548389,25.14042007827759,0,noah williams,luke gellert,"['Blocked Cross', 'Total Crosses', 'Goal']"
0.0,0.0,2.16578,67.34,0.120321,0.601604,4.33155,0.240642,6.01604,1.20321,0.0,7.33957,78.6885,3.97059,14.5588,9.38503,0.360963,0.360963,30.4412,44.3984,71.43,0.240642,0.0,71.27,62.11,8933.42001267808,289.3088987507522,41.16591928251121,147.2797562180739,14.93273542600897,42.17488789237668,91.21076233183857,23.78712615394592,3,lev jacobs,jack newton,"['Assist', 'Foul Conceded', 'Goal']"
0.404191616766467,0.1347305389221557,6.1976,57.14,0.134731,0.0,2.69461,2.02096,12.2605,0.673653,0.404192,2.55988,68.4211,0.538922,3.36826,2.29042,4.44611,0.404192,9.29641,19.8054,0.0,2.55988,78.95,68.71,45.83,8921.430286475694,457.66458631821456,69.419795221843,305.9756169465564,25.187713310580204,57.44027303754266,58.97610921501706,24.278922060012817,0,jad lechheb,cole sombronsky,"['Blocked Cross', 'Def Aerial %', 'Assist']"
0.0,0.0,1.02941,58.9,0.294118,0.0,4.41176,0.147059,5.58824,0.441176,0.0,4.55882,80.6452,3.23529,15.4412,8.52941,0.147059,1.02941,37.6471,46.0294,66.67,0.294118,50.0,64.86,60.08,9258.043101201069,513.3086804875138,72.21951219512195,269.6796971369551,24.14634146341464,58.39024390243903,64.3170731707317,24.15819584083557,3,declan walsh,brody monk,"['Assist', 'Foul Conceded', 'Goal']"
0.0,0.0,2.10526,58.65,0.263158,0.131579,4.86842,0.394737,9.3421,1.05263,0.0,6.18421,70.2128,2.76316,15.5263,11.8421,0.394737,0.789474,32.6316,58.9474,72.73,1.05263,37.5,75.45,64.96,10453.514926091371,339.15865372817024,55.01340482573726,158.9946796917782,16.40750670241287,59.35656836461126,86.8632707774799,23.43178830528259,6,brody monk,declan walsh,"['Assist', 'Foul Conceded', 'Goal']"
0.6258692628650904,0.0,4.00556,68.42,0.125174,0.0,0.625869,0.375522,9.88873,2.3783,0.625869,5.758,65.2174,0.125174,8.01113,3.88039,0.375522,0.0,9.76356,25.6606,0.0,3.12935,64.0,83.41,67.95,8894.910514860185,311.7548861170152,49.064516129032256,175.82806807461063,16.548387096774192,45.87096774193548,67.93548387096774,24.2361717338562,2,jonathan davitoria,james freeman,"['Def Aerial %', 'Foul Conceded', 'Goal']"
0.0,0.4911323328785812,8.96317,61.54,0.0,0.122783,4.29741,2.45566,11.91,2.2101,0.0,5.15689,57.1429,0.245566,10.0682,5.89359,3.31514,1.35061,28.2401,50.5866,0.0,4.29741,42.86,71.6,58.92,9793.848253870105,382.2538325705244,51.023622047244096,109.09949807880344,11.811023622047244,73.93700787401575,103.46456692913384,22.582943532943727,4,tomoya matsumoto,ian hecker,"['Def Aerial %', 'Blocked Cross', 'Blocked Shot']"
0.3522504892367906,0.1761252446183953,1.23288,76.7,0.0,0.0,1.23288,1.23288,8.45401,1.409,0.35225,6.34051,80.5556,1.76125,10.7436,7.39726,0.35225,0.0,21.6634,45.0881,0.0,1.05675,16.67,75.39,59.35,11076.415438504457,456.18475576039407,62.88461538461538,108.07833880946106,11.25,55.67307692307693,113.3653846153846,22.6616043548584,6,brady cabrera,matt ferriero,"['Blocked Cross', 'Def Aerial %', 'Shots']"
0.1549053356282272,0.1549053356282272,4.02754,50.0,0.0,0.154905,1.39415,0.929432,6.04131,0.619621,0.154905,5.26678,76.4706,1.39415,7.74527,7.74527,2.63339,0.619621,15.8003,29.432,50.0,0.774527,60.0,61.05,48.11,9553.52490403369,550.7884977273613,82.87390029325513,396.5863258769092,34.04692082111437,71.26099706744867,115.33724340175952,25.105535997390746,0,quinn smyth,santiago gallego,"['Blocked Shot', 'Total Tackles', 'Foul Conceded']"
0.0,0.0,1.24424,71.27,1.24424,0.138249,3.17972,0.138249,2.76498,0.138249,0.0,3.87097,82.1429,4.42396,15.4839,9.53917,0.0,0.691244,31.9355,51.0138,100.0,0.0,0.0,81.57,73.73,10107.468081460089,279.1118151101281,42.51256281407035,104.79306683837235,10.402010050251256,43.643216080402006,65.35175879396985,24.136991746902464,3,julius schneiders,samuel rodriguez,"['Assist', 'Foul Conceded', 'Goal']"
0.5911330049261084,0.1477832512315271,0.886699,66.67,0.0,0.147783,1.62562,0.738916,9.16256,1.18227,0.591133,2.80788,52.6316,0.44335,3.99015,2.21675,0.738916,0.44335,10.0493,24.0887,0.0,1.92118,53.85,64.42,46.48,9224.790684984391,474.37172307013606,61.77018633540373,186.13389539120087,19.565217391304348,54.22360248447205,51.98757763975155,23.430077939987186,0,james freeman,kairi hislop,"['Line Break', 'Blocked Cross', 'Assist']"
0.0,0.0,6.39155,57.14,0.0,0.0,5.70058,2.07294,7.60077,1.72745,0.0,5.87332,82.3529,2.93666,21.9386,9.50096,1.03647,2.76392,45.6046,59.0787,50.0,1.90019,18.18,64.91,60.71,9545.098306543494,292.5843858265941,26.94013303769401,35.17870451645393,3.1929046563192904,73.23725055432372,80.82039911308203,27.75808752250671,6,nathen barrack-anidi,brody monk,"['Assist', 'Foul Conceded', 'Goal']"
